notice-identifier,dps-usage-lot,notice-type,publication-number,procedure-accelerated,legal-basis,organisation-country-buyer,estimated-value-cur-lot,procedure-identifier,winner-size,estimated-value-cur-proc,total-value,winner-selection-status,direct-award-justification-text-proc.ell,direct-award-justification-proc,exclusion-grounds,legal-basis-proc,subcontracting-percentage,subcontracting-value,framework-value-notice,legal-basis-text.ell,accessibility-lot,winner-owner-nationality,currency,total-value-eur,total-value-eur-capped,is_outlier,total-value-eur-log,bidder-count,primary-bidder-size,bidder-size-numeric,notice_is_can-standard,notice_is_cn-standard,notice_is_can-modif,notice_is_pin-cfc-standard,notice_is_can-social,notice_is_pin-cfc-social,notice_is_cn-desg,notice_is_cn-social,notice_is_pin-only
3267f432-331c-4bf2-a567-c10838d44056,none|none|none|none|none|none,can-standard,304693-2025,False,32014L0024,GRC,EUR,4b7aa365-b109-4cbd-9da4-574ff0f034f0,medium|medium,EUR,62249.24,selec-w|selec-w|selec-w|selec-w|selec-w|selec-w,,,,,,,,,,,EUR,62249.24,62249.24,False,11.038917669741208,2,medium,3.0,1,0,0,0,0,0,0,0,0
c0615365-c644-4688-8ffe-e985794a1947,none,can-standard,304703-2025,False,32014L0024,GRC,EUR,7867e27f-a7db-4f82-aaee-8b1c39036736,small,EUR,24920.0,selec-w,,,,,,,,,,,EUR,24920.0,24920.0,False,10.123466100507182,1,small,2.0,1,0,0,0,0,0,0,0,0
5234d293-6c55-49eb-9882-983d58b5046d,none,can-standard,304735-2025,False,32014L0024,GRC,EUR,7867e27f-a7db-4f82-aaee-8b1c39036736,small,EUR,4250.0,selec-w,,,,,,,,,,,EUR,4250.0,4250.0,False,8.35490952835879,1,small,2.0,1,0,0,0,0,0,0,0,0
7ebfe689-b484-4691-984f-0d6f5eb26524,none,can-standard,304766-2025,,32014L0024,GRC,EUR,3fef4d85-a3d3-430c-ae41-3d324c1f2303,large,EUR,498390.0,selec-w,,,,,,,498390.0,,,,EUR,498390.0,498390.0,False,13.119140188507425,1,large,4.0,1,0,0,0,0,0,0,0,0
c8eeb52a-fe81-4cb1-acfe-e3477ce6944e,none,can-standard,304851-2025,False,32014L0024,GRC,,6669fafa-5ec0-4f41-b887-08d38e257d87,large,EUR,296500.0,selec-w,,,,,,,,,,,EUR,296500.0,296500.0,False,12.599805870095512,1,large,4.0,1,0,0,0,0,0,0,0,0
06b9fde2-bd18-4cb9-9a3c-66e3151c1963,none|none,cn-standard,304906-2025,False,32014L0024,GRC,EUR,9d22a26e-8e84-46a1-9388-fb4b91cc71ff,,EUR,460987.8,,,,,,,,,,,,EUR,460987.8,460987.8,False,13.041129026672811,0,,,0,1,0,0,0,0,0,0,0
08973435-54d3-4bf9-bea1-82d1564d0559,none,can-standard,304950-2025,False,32014L0024,GRC,EUR,7867e27f-a7db-4f82-aaee-8b1c39036736,small,EUR,10389.0,selec-w,,,,,,,,,,,EUR,10389.0,10389.0,False,9.248599084093273,1,small,2.0,1,0,0,0,0,0,0,0,0
985c400e-ae17-4395-bf89-191a8c0b3239,none,can-standard,304958-2025,False,32014L0024,GRC,EUR,8bd2a150-92c9-4f66-b5b5-e65b6ec1c078,small,EUR,309000.0,selec-w,,,,,,,,,,,EUR,309000.0,309000.0,False,12.6410997921206,1,small,2.0,1,0,0,0,0,0,0,0,0
fa69805a-a3d2-4f77-9b5c-3e936efff365,none,can-standard,305020-2025,False,32014L0024,GRC,EUR,7867e27f-a7db-4f82-aaee-8b1c39036736,small,EUR,98980.0,selec-w,,,,,,,,,,,EUR,98980.0,98980.0,False,11.502683191505962,1,small,2.0,1,0,0,0,0,0,0,0,0
79a93fcc-73ac-40cc-a1bf-fb1180d337d9,none,cn-standard,305041-2025,False,32014L0024,GRC,EUR,c884023e-4904-439a-800a-be4ae7aab62d,,EUR,954838.71,,,,,,,,,,,,EUR,954838.71,954838.71,False,13.769298762443729,0,,,0,1,0,0,0,0,0,0,0
0cdf9eee-f9ea-4b0c-9674-cf271eb80c72,none,can-standard,305139-2025,False,32014L0024,GRC,EUR,7867e27f-a7db-4f82-aaee-8b1c39036736,small,EUR,29404.0,selec-w,,,,,,,,,,,EUR,29404.0,29404.0,False,10.288920006894056,1,small,2.0,1,0,0,0,0,0,0,0,0
e0bda07b-371c-4b05-8d33-734414cb9742,none,cn-standard,305183-2025,False,32014L0024,GRC,EUR,b7fa9285-225c-434a-a843-f9159ce63891,,EUR,17280000.0,,,,,,,,,,,,EUR,17280000.0,9312578.711999994,True,16.66506037921055,0,,,0,1,0,0,0,0,0,0,0
5a2121b5-4580-4a80-9a3d-731f707f7931,none,can-standard,305229-2025,False,32014L0024,GRC,,8c2f3845-2aa9-4278-b83d-b3224f2ff410,small,EUR,57300.45,selec-w,,,,,,,,,,,EUR,57300.45,57300.45,False,10.956081207792776,1,small,2.0,1,0,0,0,0,0,0,0,0
4015fd2c-72e5-4bfd-b2e8-b4f7d252fa1e,none,cn-standard,305250-2025,False,32014L0024,GRC,EUR,4564f76b-f4bc-4c56-a310-e4fbab637d3c,,EUR,193890.96,,,,,,,,,,,,EUR,193890.96,193890.96,False,12.175056375698547,0,,,0,1,0,0,0,0,0,0,0
7c1e1c9c-98c7-4bb8-8899-d189c07f5988,none|none|none,cn-standard,305260-2025,False,32014L0025,GRC,EUR,73eef290-fddf-4f60-a9a0-8aedfd692594,,EUR,28500000.0,,,,,,,,,,,,EUR,28500000.0,9312578.711999994,True,17.1654146803266,0,,,0,1,0,0,0,0,0,0,0
1bafd854-64e1-4531-ac1b-3d451ded6983,none,can-standard,305287-2025,False,32014L0024,GRC,EUR,7867e27f-a7db-4f82-aaee-8b1c39036736,small,EUR,15980.0,selec-w,,,,,,,,,,,EUR,15980.0,15980.0,False,9.679155795585109,1,small,2.0,1,0,0,0,0,0,0,0,0
dfbe96a2-423d-4284-9c72-d81ccb0efd1a,none,can-standard,305305-2025,,32014L0025,GRC,EUR,5c017153-34a3-4602-b324-633b7fdecb5a,sme,EUR,47940.0,selec-w,,,,,,,,,,,EUR,47940.0,47940.0,False,10.777726367178413,1,sme,2.5,1,0,0,0,0,0,0,0,0
2f1f181d-acef-4b6a-a736-b82594cf565a,none|none|none,cn-standard,305316-2025,False,32014L0024,GRC,EUR,0eb76a30-f9f5-49b1-91a4-d45481657905,,EUR,2763873.8,,,,,,,,,,,,EUR,2763873.8,2763873.8,False,14.83214416617228,0,,,0,1,0,0,0,0,0,0,0
1b02d658-e3fa-49d3-9a4f-e18e5606ae8a,none,can-standard,305478-2025,False,32014L0024,GRC,EUR,7867e27f-a7db-4f82-aaee-8b1c39036736,small,EUR,8850.0,selec-w,,,,,,,,,,,EUR,8850.0,8850.0,False,9.088285725968877,1,small,2.0,1,0,0,0,0,0,0,0,0
63ee26d2-6143-455c-8e6e-2b3a29e659db,none,can-standard,305528-2025,False,32014L0024,GRC,EUR,7867e27f-a7db-4f82-aaee-8b1c39036736,small,EUR,11020.0,selec-w,,,,,,,,,,,EUR,11020.0,11020.0,False,9.307557822691543,1,small,2.0,1,0,0,0,0,0,0,0,0
324d368f-a7ee-4b6c-9153-a54c86a7f8f8,none,cn-standard,305560-2025,,32018R1046,GRC,EUR,9f4d92f1-e292-4e6e-bb8e-e6eca93e2bd4,,EUR,350000.0,,,,bankruptcy,,,,,,,,EUR,350000.0,350000.0,False,12.765691290604371,0,,,0,1,0,0,0,0,0,0,0
3bf09103-9966-4a6d-aeaf-ec385344d4cd,none,cn-standard,305567-2025,False,32014L0024,GRC,EUR,fce24e2f-e639-4b1a-ba8b-2cf13ce997fc,,EUR,301129.03,,,,exg-crim-fraud|exg-sitn-insolvency|exg-crim-traffick|exg-crim-laund|exg-crim-part|exg-crim-terror,,,,,,,,EUR,301129.03,301129.03,False,12.615297443804229,0,,,0,1,0,0,0,0,0,0,0
8e89bef0-bb98-4f65-bef0-38767a5b7864,none|none|none|none|none|none|none|none|none|none,cn-standard,305589-2025,False,32014L0024,GRC,,a2358fec-9549-41a7-b513-a9d4602ebd26,,EUR,1031343.91,,,,,,,,,,,,EUR,1031343.91,1031343.91,False,13.846374246335559,0,,,0,1,0,0,0,0,0,0,0
a6fedf84-df9d-4126-8c23-c0bbb1998a87,none,can-standard,305677-2025,False,32014L0024,GRC,EUR,20bf7c5d-bffe-46d2-90f0-35498d21eeb9,large|large,EUR,7567800.0,selec-w,,,,,,,,,,,EUR,7567800.0,7567800.0,False,15.83941309444213,2,large,4.0,1,0,0,0,0,0,0,0,0
2083ab04-b1be-40a8-8292-85aa5ac81473,none|none|none|none,cn-standard,305694-2025,False,32014L0024,GRC,EUR,480b83f2-2deb-498e-93a0-e1dd1a1a096c,,EUR,462190.0,,,,,,,,,,,,EUR,462190.0,462190.0,False,13.04373350454283,0,,,0,1,0,0,0,0,0,0,0
8aea3b90-db42-4526-b909-05b50792a191,none,cn-standard,305712-2025,False,32014L0024,GRC,,7e16ce79-c24f-429f-a27c-767b7729482a,,EUR,397000.0,,,,,,,,,,,,EUR,397000.0,397000.0,False,12.891694078557842,0,,,0,1,0,0,0,0,0,0,0
491a5190-1ad9-438f-847a-74a1613269e4,none,cn-standard,305747-2025,False,32014L0024,GRC,EUR,bee605ac-b630-462f-93d3-14be9a94d64e,,EUR,600300.0,,,,exg-natl-bre-nat-law,,,,,,,,EUR,600300.0,600300.0,False,13.305186475072297,0,,,0,1,0,0,0,0,0,0,0
dd64ac01-14ca-46ef-a333-055225f817a3,none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none,can-standard,305755-2025,False,32014L0024,GRC,EUR,e02977cd-98c2-4e68-8fce-d38200462dfb,small|small|small|medium|small|small|small|small|small|medium|small,EUR,844729.02,clos-nw|selec-w|selec-w|selec-w|selec-w|clos-nw|selec-w|selec-w|clos-nw|clos-nw|clos-nw|selec-w|clos-nw|clos-nw|selec-w|clos-nw|selec-w|selec-w|clos-nw|selec-w|selec-w|selec-w|clos-nw|clos-nw|selec-w|selec-w|selec-w|selec-w|selec-w|clos-nw|selec-w|selec-w|clos-nw|selec-w|clos-nw|selec-w|selec-w|selec-w|selec-w|clos-nw|clos-nw|selec-w|selec-w|clos-nw|clos-nw|clos-nw|selec-w|clos-nw,,,,,,,,,,,EUR,844729.02,844729.02,False,13.646772352328787,11,small,2.0,1,0,0,0,0,0,0,0,0
24d1de14-8d81-4f88-8d70-7330aa286af7,none|none,cn-standard,305944-2025,False,32014L0024,GRC,EUR,194405f3-f526-4289-b2ea-88d9f931dfcb,,EUR,415431.19,,,,exg-mis-prep-confl|exg-sitn-as-susp|exg-crim-fraud|exg-sitn-insolvency|exg-sitn-cred-arran|exg-crim-corrpt|exg-mis-misrepresent|exg-sitn-other|exg-mis|exg-crim|exg-pmt|exg-crim-laund|exg-crim-traffick|exg-mis-bre-lab-law|exg-mis-bre-soc-law|exg-mis-bre-env-law|exg-pmt-bre-ssc|exg-pmt-bre-tax|exg-sitn-liq-admin|exg-mis-sanction|exg-sitn-bankr|exg-mis-misconduct|exg-mis-partic-confl|exg-crim-part|exg-mis-distortion|exg-crim-terror,,,,,,,,EUR,415431.19,415431.19,False,12.937074678996218,0,,,0,1,0,0,0,0,0,0,0
d8668942-9936-4702-a21e-cfe6b7ed2e4c,none|none|none|none|none|none|none|none|none|none|none|none|none,cn-standard,306001-2025,False,32014L0024,GRC,,08ea7452-3dd9-4057-82f0-5dad93b4b6af,,EUR,852038.4,,,,,,,,,,,,EUR,852038.4,852038.4,False,13.65538804887368,0,,,0,1,0,0,0,0,0,0,0
03c8995c-14ba-4f0d-8b50-a47e0a9e6df6,none,can-standard,306057-2025,False,32014L0024,GRC,EUR,7867e27f-a7db-4f82-aaee-8b1c39036736,small,EUR,97680.4,selec-w,,,,,,,,,,,EUR,97680.4,97680.4,False,11.489466441196209,1,small,2.0,1,0,0,0,0,0,0,0,0
acf6b105-5293-437f-a013-a6e440ae72b8,none|none,can-standard,306155-2025,,32014L0024,GRC,EUR,752c0781-3fbb-4dc6-b316-22b2e5fb4eaf,medium|large,EUR,143279.94,selec-w|selec-w,,,,,,,,,,,EUR,143279.94,143279.94,False,11.872562597293754,2,medium,3.0,1,0,0,0,0,0,0,0,0
6ebf078a-742f-4a10-b549-126b91d2e909,none,cn-standard,306164-2025,False,32014L0024,GRC,EUR,1e8f5396-b188-42f6-b83e-40b9725003b9,,EUR,916167.62,,,,,,,,,,,,EUR,916167.62,916167.62,False,13.727955709684508,0,,,0,1,0,0,0,0,0,0,0
4eb8a34d-408e-499a-8590-af0bb0deb8de,,can-modif,306191-2025,,32014L0024,GRC,,8dacb430-9196-4e67-937a-a176f936d2a1,,,1207051.36,,,,,,,,,,,,EUR,1207051.36,1207051.36,False,14.003691879420462,0,,,0,0,1,0,0,0,0,0,0
fb9cd225-7472-4559-a41f-b1a843fa2179,none,can-standard,306201-2025,False,32014L0024,GRC,EUR,7867e27f-a7db-4f82-aaee-8b1c39036736,small,EUR,25710.5,selec-w,,,,,,,,,,,EUR,25710.5,25710.5,False,10.154693641615221,1,small,2.0,1,0,0,0,0,0,0,0,0
a83a4585-8333-4b96-a2ea-1bc76ebdbd26,none,can-standard,306211-2025,False,32014L0024,GRC,EUR,7867e27f-a7db-4f82-aaee-8b1c39036736,small,EUR,8000.0,selec-w,,,,,,,,,,,EUR,8000.0,8000.0,False,8.987321812850125,1,small,2.0,1,0,0,0,0,0,0,0,0
79db6dce-5f7a-4558-9567-16ac0fff7a8f,none|none|none|none|none|none,can-standard,306244-2025,False,32014L0024,GRC,EUR,c6e12138-ed20-4fa8-99c8-6492253ab45b,sme|sme|sme|sme,EUR,156519.84,selec-w|selec-w|selec-w|selec-w|selec-w|selec-w,,,,,,,,,,,EUR,156519.84,156519.84,False,11.960944443036245,4,sme,2.5,1,0,0,0,0,0,0,0,0
27caf03e-3d1e-4ea6-9fa1-cb441b8ff5bf,none|none|none,can-standard,306355-2025,False,32014L0024,GRC,EUR,632dc74e-800d-4fb7-b58e-772f24295361,medium,EUR,19472.5,selec-w|selec-w|selec-w,,,,,,,19472.5,,,,EUR,19472.5,19472.5,False,9.876809845949767,1,medium,3.0,1,0,0,0,0,0,0,0,0
9be51923-f4bf-4136-8223-98de9e3db123,none,can-standard,306372-2025,False,32014L0024,GRC,EUR,7867e27f-a7db-4f82-aaee-8b1c39036736,small,EUR,7990.0,selec-w,,,,,,,,,,,EUR,7990.0,7990.0,False,8.986071187374463,1,small,2.0,1,0,0,0,0,0,0,0,0
00fd420a-b3dc-46f0-871d-56bebb345696,,can-modif,306389-2025,,32014L0024,GRC,,0c7eb2b5-3dbd-4d5c-a25f-0378abb77c23,,,160988.5,,,,,,,,,,,,EUR,160988.5,160988.5,False,11.989094424448549,0,,,0,0,1,0,0,0,0,0,0
f276e680-5984-4c5f-88de-d0bf18433fbe,none,can-standard,306439-2025,False,32014L0024,GRC,EUR,0be3b630-22dc-4df3-9384-cc032e0dd774,medium,EUR,494205.0,selec-w,,,,,,,,,,,EUR,494205.0,494205.0,False,13.110707713296618,1,medium,3.0,1,0,0,0,0,0,0,0,0
1ad5b621-46f5-4047-9929-050d71f25800,none,cn-standard,306516-2025,False,32014L0025,GRC,EUR,03453b60-68cc-46ee-9315-cd7c378fb62e,,EUR,3012000.0,,,,,,,,,,,,EUR,3012000.0,3012000.0,False,14.918115199907179,0,,,0,1,0,0,0,0,0,0,0
6cf107e7-0b88-420f-9129-df9b0c426008,none,can-standard,306517-2025,False,32014L0024,GRC,EUR,7867e27f-a7db-4f82-aaee-8b1c39036736,small,EUR,62900.0,selec-w,,,,,,,,,,,EUR,62900.0,62900.0,False,11.049317340813348,1,small,2.0,1,0,0,0,0,0,0,0,0
f29b69fd-8064-49ae-8e5a-1b97f1159aa7,none,can-standard,306520-2025,False,32014L0024,GRC,EUR,7867e27f-a7db-4f82-aaee-8b1c39036736,small,EUR,12615.35,selec-w,,,,,,,,,,,EUR,12615.35,12615.35,False,9.4427488708072,1,small,2.0,1,0,0,0,0,0,0,0,0
49d8af80-23d4-474b-8d3f-b5073f0616d3,none,can-standard,306536-2025,False,32014L0024,GRC,EUR,7867e27f-a7db-4f82-aaee-8b1c39036736,small,EUR,14000.0,selec-w,,,,,,,,,,,EUR,14000.0,14000.0,False,9.546884034617925,1,small,2.0,1,0,0,0,0,0,0,0,0
aace7a2f-e834-4ed5-88c4-bc3fa2b64280,none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none,cn-standard,306541-2025,False,32014L0024,GRC,EUR,53ded33b-5d65-40ed-a186-817c5848ce81,,EUR,296986.0,,,,,,,,,,,,EUR,296986.0,296986.0,False,12.601443645783085,0,,,0,1,0,0,0,0,0,0,0
ba334c04-2cb6-4fde-85f2-29bf8788889a,none,pin-cfc-standard,306576-2025,,32014L0024,GRC,,e067a090-9ad0-4f94-bdd8-467ea9382fef,,,,,,,exg-mis-prep-confl|exg-mis-unrel-sec|exg-sitn-as-susp|exg-crim-fraud|exg-sitn-insolvency|exg-sitn-cred-arran|exg-crim-corrpt|exg-mis-misrepresent|exg-sitn-other|exg-crim-laund|exg-crim-traffick|exg-mis-bre-lab-law|exg-mis-bre-soc-law|exg-mis-bre-env-law|exg-natl-bre-nat-law|exg-pmt-bre-ssc|exg-pmt-bre-tax|exg-mis-off-cond|exg-sitn-liq-admin|exg-mis-sanction|exg-sitn-bankr|exg-mis-misconduct|exg-mis-partic-confl|exg-crim-part|exg-mis-distortion|exg-crim-terror,,,,,,,,EUR,,,False,0.0,0,,,0,0,0,1,0,0,0,0,0
70132fba-6588-47cc-a266-37d6274787ae,none,can-standard,306611-2025,False,32014L0024,GRC,EUR,7867e27f-a7db-4f82-aaee-8b1c39036736,small,EUR,121900.0,selec-w,,,,,,,,,,,EUR,121900.0,121900.0,False,11.710964518881163,1,small,2.0,1,0,0,0,0,0,0,0,0
442fa73f-b113-472c-9917-25133e932878,none,can-standard,306656-2025,False,32014L0024,GRC,EUR,7867e27f-a7db-4f82-aaee-8b1c39036736,small,EUR,19790.0,selec-w,,,,,,,,,,,EUR,19790.0,19790.0,False,9.89298256789098,1,small,2.0,1,0,0,0,0,0,0,0,0
7877de22-beb3-4fea-b1aa-5cdf5149f734,none,can-standard,306748-2025,False,32014L0024,GRC,EUR,7867e27f-a7db-4f82-aaee-8b1c39036736,small,EUR,19940.0,selec-w,,,,,,,,,,,EUR,19940.0,19940.0,False,9.900533192709691,1,small,2.0,1,0,0,0,0,0,0,0,0
6c8b58c2-a1c2-41cb-8c90-4b10106b6a4c,none,can-standard,306750-2025,False,32014L0024,GRC,EUR,6ea437d7-0165-4a3e-98d0-ab302bae19b1,sme,EUR,818400.0,selec-w,,,,,,,,,,,EUR,818400.0,818400.0,False,13.61510771551519,1,sme,2.5,1,0,0,0,0,0,0,0,0
f1489f2e-104a-4b90-856a-27a89209bd0f,,can-modif,306751-2025,,32014L0024,GRC,,fd413d35-5039-4dff-965f-f84fe745f081,,,999934.45,,,,,,,,,,,,EUR,999934.45,999934.45,False,13.815446005880833,0,,,0,0,1,0,0,0,0,0,0
10ecd135-57b3-4eb9-b4c3-df42fe5b7fb5,none,can-standard,306759-2025,False,32014L0024,GRC,EUR,7867e27f-a7db-4f82-aaee-8b1c39036736,small,EUR,7185.0,selec-w,,,,,,,,,,,EUR,7185.0,7185.0,False,8.879889967673464,1,small,2.0,1,0,0,0,0,0,0,0,0
cac1d9f6-873c-4a35-bb34-6e89d5017acb,none,cn-standard,306805-2025,False,32014L0024,GRC,EUR,7581d3e5-f967-4261-8902-5170ea1ada17,,EUR,548119.0,,,,,,,,,,,,EUR,548119.0,548119.0,False,13.214249520060138,0,,,0,1,0,0,0,0,0,0,0
cc58ab83-1223-4865-b02c-cabb73a7a631,none|none|none,cn-standard,306825-2025,False,32014L0024,GRC,EUR,607aa84d-c933-4f45-800c-b014d1d4b01b,,EUR,8058870.97,,,,exg-mis-prep-confl|exg-crim-fraud|exg-sitn-insolvency|exg-sitn-other|exg-crim-laund|exg-crim-traffick|exg-pmt-bre-ssc|exg-pmt-bre-tax|exg-mis-misrepresent|exg-mis-distortion|exg-mis-misconduct|exg-crim-terror|exg-sitn-bankr|exg-sitn-liq-admin|exg-natl-bre-nat-law,Ν. 4412/2016 (ΦΕΚ τεύχος 147Α 8/08/2016),,,,,,,EUR,8058870.97,8058870.97,False,15.90228415059403,0,,,0,1,0,0,0,0,0,0,0
3e1de9a0-5411-4953-a822-4520ed114675,none,pin-cfc-standard,306927-2025,,32014L0024,GRC,,ab269b19-8ea5-49e2-8db5-0a2f21bc3932,,,,,,,exg-mis-prep-confl|exg-mis-unrel-sec|exg-sitn-as-susp|exg-crim-fraud|exg-sitn-insolvency|exg-sitn-cred-arran|exg-crim-corrpt|exg-mis-misrepresent|exg-sitn-other|exg-crim-laund|exg-crim-traffick|exg-mis-bre-lab-law|exg-mis-bre-soc-law|exg-mis-bre-env-law|exg-natl-bre-nat-law|exg-pmt-bre-ssc|exg-pmt-bre-tax|exg-mis-off-cond|exg-sitn-liq-admin|exg-mis-sanction|exg-sitn-bankr|exg-mis-misconduct|exg-mis-partic-confl|exg-crim-part|exg-mis-distortion|exg-crim-terror,,,,,,,,EUR,,,False,0.0,0,,,0,0,0,1,0,0,0,0,0
46c8c0b2-f238-4dee-b1ba-e8bb26568f01,,can-modif,306965-2025,,32014L0024,GRC,,fdd72715-d3c9-49be-8ba0-efc89d9567e1,,,2377900.0,,,,,,,,,,,,EUR,2377900.0,2377900.0,False,14.681728723743031,0,,,0,0,1,0,0,0,0,0,0
e8f99acc-6533-47be-843d-65332847e1e1,none,can-standard,307007-2025,False,32014L0024,GRC,EUR,7867e27f-a7db-4f82-aaee-8b1c39036736,small,EUR,221950.04,selec-w,,,,,,,,,,,EUR,221950.04,221950.04,False,12.310212095991234,1,small,2.0,1,0,0,0,0,0,0,0,0
01d0fa0a-85e6-4842-bd22-3ecb82f8bd31,none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none,can-standard,307070-2025,,32014L0024,GRC,EUR,bebd30df-906d-42ae-a6dd-2fd70d4fb6fa,sme|sme|large|sme,EUR,579175.0,clos-nw|clos-nw|selec-w|selec-w|selec-w|selec-w|clos-nw|clos-nw|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w,,,,,,,,,,,EUR,579175.0,579175.0,False,13.269361682731041,4,sme,2.5,1,0,0,0,0,0,0,0,0
b41d28b7-e229-4772-8e7c-13d02edd5d0c,none,can-standard,307190-2025,False,32014L0024,GRC,EUR,7867e27f-a7db-4f82-aaee-8b1c39036736,small,EUR,4288.18,selec-w,,,,,,,,,,,EUR,4288.18,4288.18,False,8.363850851460924,1,small,2.0,1,0,0,0,0,0,0,0,0
8d55990f-a2fa-4bdd-a326-2a759fd5f0e0,none,can-standard,307217-2025,False,32014L0024,GRC,EUR,7867e27f-a7db-4f82-aaee-8b1c39036736,small,EUR,15980.0,selec-w,,,,,,,,,,,EUR,15980.0,15980.0,False,9.679155795585109,1,small,2.0,1,0,0,0,0,0,0,0,0
be517358-21a5-423c-a2be-00cbd3d18672,none|none,can-standard,307312-2025,,32009L0081,GRC,EUR,a70770fb-ba86-419d-b3c6-30544a3ac33d,,EUR,4055957.05,selec-w|selec-w,"[""1. Οι συμβάσεις υποστήριξης και αναβάθμισης λογισμικού έχουν υπογραφεί κατά το παρελθόν με την κατασκευάστρια εταιρεία (Plath GmbH & Co.KG), γεγονός που διασφαλίζει ότι αυτή διαθέτει την απαιτούμενη τεχνογνωσία συντήρησης των ειδικών βαθμίδων και του λογισμικού του συστήματος, τα οποία είναι αποκλειστικής κατασκευής της. 2. Τυχόν αλλαγή προμηθευτή θα είχε ως επακόλουθο, την προμήθεια υλικών με τεχνικά χαρακτηριστικά και λογισμικό, διαφορετικά από τα υλικά εκείνα του συστήματος τα οποία δεν θα αντικατασταθούν, γεγονός το οποίο ενέχει τον κίνδυνο μη συμβατότητας και μη διαλειτουργικότητας, με το υπόλοιπο σύστημα. Θα υπάρξει επομένως πιθανότητα να προκληθούν τεχνικές δυσχέρειες τόσο ως προς τη διαλειτουργικότητα όσο και στη συντήρηση/επισκευή τους, σε σχέση με τη λειτουργία του εγκατεστημένου συστήματος Ρ/Γ. 3. Σε περίπτωση αλλαγής προμηθευτή, θα απαιτούνταν η πρόσκτηση εξ' ολοκλήρου νέου συστήματος για τους προαναφερόμενους λόγους, το κόστος του οποίου θα ήταν πολλαπλάσιο του συγκεκριμένου προγράμματος, εκφεύγοντας κατά πολύ από τα προγραμματισμένα ποσά.""]",defse-excl,,,,,1233870.95,,n-inc|n-inc,,EUR,4055957.05,4055957.05,False,15.2156974814975,0,,,1,0,0,0,0,0,0,0,0
e719efde-9fb4-40a5-8cfc-52ab3ebb32bc,none,can-standard,307379-2025,False,32014L0024,GRC,EUR,7867e27f-a7db-4f82-aaee-8b1c39036736,small,EUR,989.23,selec-w,,,,,,,,,,,EUR,989.23,989.23,False,6.897937239378096,1,small,2.0,1,0,0,0,0,0,0,0,0
872b2eac-acce-4cf0-b131-686d0803d392,none|none|none|none|none|none|none,cn-standard,307380-2025,False,32014L0024,GRC,EUR,71fee631-f7d5-41a1-b0a6-2fe8b63756dc,,EUR,1457930.0,,,,,,,,,,n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc,,EUR,1457930.0,1457930.0,False,14.192528865327992,0,,,0,1,0,0,0,0,0,0,0
38f54c01-af74-46de-95f6-dd77538e0600,none,cn-standard,307388-2025,False,32014L0025,GRC,EUR,6c82ab42-6fde-4534-89f1-29b1be2dc84d,,EUR,1932000.0,,,,,,,,,,,,EUR,1932000.0,1932000.0,False,14.47406681135281,0,,,0,1,0,0,0,0,0,0,0
6d8558ff-bc8e-4add-855d-290a8afac742,none,can-standard,307390-2025,False,32014L0024,GRC,EUR,7867e27f-a7db-4f82-aaee-8b1c39036736,small,EUR,11000.0,selec-w,,,,,,,,,,,EUR,11000.0,11000.0,False,9.305741456739435,1,small,2.0,1,0,0,0,0,0,0,0,0
83d59852-822f-468d-afd9-afc49577fe6a,none|none|none|none|none|none|none,can-standard,307418-2025,False,32014L0024,GRC,EUR,4a476f82-c886-4469-a763-3b1f22b376a3,small,,465593.0,selec-w|selec-w|selec-w|selec-w|selec-w|clos-nw|clos-nw,,,,,,,,,,,EUR,465593.0,465593.0,False,13.051069288718393,1,small,2.0,1,0,0,0,0,0,0,0,0
bd4194f6-b095-4548-9f91-3fb984dad89f,none,can-standard,307502-2025,,32014L0024,GRC,EUR,0e075cb0-a6da-4e56-9b5d-3a07c767ed0f,large,EUR,725660.0,selec-w,,,,,,,725660.0,,,,EUR,725660.0,725660.0,False,13.49483824260674,1,large,4.0,1,0,0,0,0,0,0,0,0
6549e724-67f5-4af1-a664-93424be597a1,none,can-standard,307577-2025,,32014L0024,GRC,EUR,85906dc7-bab4-4e4e-9cc5-41eef6463188,sme|sme,EUR,365400.0,selec-w,,,,,,,365400.0,,,,EUR,365400.0,365400.0,False,12.808750659649172,2,sme,2.5,1,0,0,0,0,0,0,0,0
5a1d3e03-84bc-4ac7-a2cf-740010d9839c,none|none|none,can-standard,307599-2025,False,32014L0024,GRC,EUR,5d6911f5-b249-4109-9ea5-af6f2d333d5d,medium|medium,EUR,250442.55,selec-w|selec-w|selec-w,,,,,,,,,,,EUR,250442.55,250442.55,False,12.43098882481069,2,medium,3.0,1,0,0,0,0,0,0,0,0
